cod_dane,snapshot_date,cod_establecimiento,nombre_establecimiento,nombre_sede,sede_principal,sector,correo_institucional,direccion,telefono,niveles,zona,cod_dep,nom_dep,cod_mun,nom_mun,cat_mun,mun_pdet,mun_zomac,nom_reg,cod_etc,nom_etc,total_matricula,matricula_prel,estado_fisico,confianza_geo,lat,lon,ausente_desde,first_seen
376001001388,2026-08-29,376001001388,COLEGIO BILINGUE LACORDAIRE,COLEGIO BILINGUE LACORDAIRE,S,NO OFICIAL,SACADEMICA@LACORDAIRE.EDU.CO,CL 5 89 70,3126731652 WHATSAPP - 6023325706,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,976.0,976.0,No aporta información,2 - MEDIA,3.377171999993989,-76.54328600032424,\N,2026-08-29T08:58:25Z
376001001426,2026-08-29,376001001426,COLEGIO NUESTRA SEÑORA DE LA CONSOLACION,COLEGIO NUESTRA SEÑORA DE LA CONSOLACION,S,NO OFICIAL,COLCONCALI@HOTMAIL.COM,KR 68 10 B 64,(602) 3904863 - 3104130033,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,542.0,542.0,No aporta información,2 - MEDIA,3.3947148202707202,-76.54020413031608,\N,2026-08-29T08:58:25Z
376001001451,2026-08-29,376001001451,COLEGIO EL HOGAR,COLEGIO EL HOGAR,S,NO OFICIAL,COLELHOGAR@COLDECON.NET.CO,IND CARRERA 75 # 3C29,3006079062 - 3042509467,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,720.0,662.0,No aporta información,2 - MEDIA,3.390434190381837,-76.54774103956727,\N,2026-08-29T08:58:25Z
376001001477,2026-08-29,376001001477,LICEO NAPOLITANO,LICEO NAPOLITANO,S,NO OFICIAL,LICEONAPOLITANO@YAHOO.COM,KR 11 47 22,3183302668 - 6024013379,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,410.0,410.0,No aporta información,2 - MEDIA,3.4498639998374463,-76.5022870003515,\N,2026-08-29T08:58:25Z
376001001523,2026-08-29,376001001523,COLEGIO SANTA MARIA STELLA MARIS,COLEGO SANTA MARIA STELLA MARIS,S,NO OFICIAL,STELLAMARIS@EMCALI.NET.CO,IND KR 38 B DIAGONAL 37A - 90,3865780 - 311 4302661,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,435.0,435.0,No aporta información,2 - MEDIA,3.426588260121662,-76.54940257968647,\N,2026-08-29T08:58:26Z
376001001558,2026-08-29,376001001558,COLEGIO LOS ANGELES DE SAN FERNANDO,COLEGIO LOS ANGELES SAN FERNANDO,S,NO OFICIAL,COANGEL56@HOTMAIL.COM,KR 30 5 C 16,3205476060,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,412.0,412.0,No aporta información,2 - MEDIA,3.3899999998894113,-76.54694444411605,\N,2026-08-29T08:58:25Z
376001001566,2026-08-29,376001001566,COLEGIO MAYOR ALFEREZ REAL,COLEGIO MAYOR ALFEREZ REAL,S,NO OFICIAL,LCTH59@YAHOO.COM,AVENIDA ALFEREZ REAL # 05 PANCE,5554046 5554049,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,482.0,482.0,No aporta información,2 - MEDIA,3.450302331916427,-76.50041283529276,\N,2026-08-29T08:58:25Z
376001001582,2026-08-29,376001001582,COLEGIO PARROQUIAL DIVINO SALVADOR,COLEGIO PARROQUIAL DIVINO SALVADOR,S,NO OFICIAL,CDIVINOS@TELESAT.COM.CO,KR 67 3 12,6023245038 - 3226377810,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,328.0,328.0,No aporta información,2 - MEDIA,3.3956792096816986,-76.54909501988939,\N,2026-08-29T08:58:25Z
376001001868,2026-08-29,376001001868,LICEO SAN JUAN XXIII,LICEO SAN JUAN  XXIII,S,NO OFICIAL,LJUANXXIII@HOTMAIL.COM,IND AV 3 F NORTE 42N ¿ 48/40 NORTE ¿ 135 / 40N-157 / 40N-167,3154825215 - 6646873,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,360.0,360.0,No aporta información,2 - MEDIA,3.4809840522689406,-76.48450706095457,\N,2026-08-29T08:58:25Z
376001002066,2026-08-29,376001002066,INSTITUTO TÉCNICO INDUSTRIAL SAN JUAN BOSCO,INSTITUTO TÉCNICO INDUSTRIAL SAN JUAN BOSCO,S,NO OFICIAL,PMARIOR@HOTMAIL.COM,CL 8 14 75,3146189538 - 8811330,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,427.0,427.0,No aporta información,2 - MEDIA,3.4427394197167516,-76.53380592012913,\N,2026-08-29T08:58:25Z
376001002074,2026-08-29,376001002074,CORPORACION COLEGIO AMERICAS UNIDAS,CORPORACION COLEGIO AMERICAS UNIDAS,S,NO OFICIAL,CORPOCAU@HOTMAIL.COM,KR 56 1 B 71,3156126087,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,308.0,308.0,No aporta información,2 - MEDIA,3.410236549881909,-76.55375809996907,\N,2026-08-29T08:58:25Z
376001002121,2026-08-29,376001002121,COLEGIO BENNETT,COLEGIO BENNETT,S,NO OFICIAL,JBORRERO@VALLEDELCAUCA.GOV.CO,IND CLL AVENIDA CASCAJAL ALFEREZ REAL CIUDAD JARDIN,3167588413 - 6023332353,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,549.0,549.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:25Z
376001002279,2026-08-29,376001002279,COLEGIO COLOMBO BRITÁNICO,COLEGIO COLOMBO BRITÁNICO,S,NO OFICIAL,INFOCENTRO@COLOMBOBRITANICO.ED,IND AV LA MARIA 69 PANCE,3174018814 - 6025555385,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,1161.0,1161.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:25Z
376001002350,2026-08-29,376001002350,COLEGIO FRANCISCANO  DE PÍO XII,COLEGIO FRANCISCANO DE  PÍO XII,S,NO OFICIAL,COLFRANCISCOPIOXII@TELESAT.COM,IND KILOMETRO 4 VÍA JAMUNDÍ,3175386969  -  3166171578 - 5552727,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,534.0,534.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:25Z
376001002376,2026-08-29,376001002376,COLEGIO HISPANOAMERICANO,COLEGIO HISPANOAMERICANO,S,NO OFICIAL,FUNDHISPANO@EMCALI.NET.CO,AV 3 C NORTE 35 55,3116348291 - 4896888,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,637.0,637.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:25Z
376001002392,2026-08-29,376001002392,COLEGIO NUESTRA SEÑORA DE LA GRACIA,COL. NUESTRA SEÑORA DE LA GRACIA,S,NO OFICIAL,COLGRACIA62@TELESAT.COM.CO,KR 125 22 150,3176676024-3114184849-5551535-5551536,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,399.0,399.0,No aporta información,2 - MEDIA,3.3381353196840142,-76.52693928972548,\N,2026-08-29T08:58:25Z
376001002406,2026-08-29,376001002406,COLEGIO BAUTISTA BETANIA,COLEGIO BAUTISTA BETANIA,S,NO OFICIAL,DIRECTIVOS@COLBETANIA.EDU.CO,KR 37 26 03,3738080 - 3187451877,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,63.0,63.0,No aporta información,2 - MEDIA,3.4204426442770313,-76.51980482392491,\N,2026-08-29T08:58:25Z
376001002546,2026-08-29,376001002546,COLEGIO NUESTRA SEÑORA DE FATIMA,COLEGIO NUESTRA SEÑORA DE FATIMA,S,NO OFICIAL,MECAL.GUBIE-RECTORIA@POLICIA.GOV.CO,CL 62 6 31,350 5511564,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,778.0,778.0,No aporta información,2 - MEDIA,3.483387069949973,-76.50339986027493,\N,2026-08-29T08:58:25Z
376001003437,2026-08-29,376001003437,COLEGIO SAN ALBERTO MAGNO,COLEGIO SAN ALBERTO MAGNO,S,NO OFICIAL,CSAM-CALI@HOTMAIL.COM,CL 12 A 23 D 66,6023707171 - 3126623508,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,218.0,218.0,No aporta información,2 - MEDIA,3.4325815896788887,-76.5290446200529,\N,2026-08-29T08:58:25Z
376001003461,2026-08-29,376001003461,COLEGIO SAN ANTONIO MARIA CLARET,COLEGIO SAN ANTONIO MARIA CLARET,S,NO OFICIAL,CLARCALI@TELESAT.COM.CO,KR 122 CL 15 16,5552075 - 3157977483,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,1089.0,1089.0,No aporta información,2 - MEDIA,3.3429099996409417,-76.53710099988008,\N,2026-08-29T08:58:25Z
376001003500,2026-08-29,376001003500,JARDIN INFANTIL PIRUETAS SEDE SANTA ISABEL,JARDIN INFANTIL PIRUETAS SEDE SANTA ISABEL,S,NO OFICIAL,HELENKELLER@EMCALI.NET.CO,KR 37 A 4 21,3104928465,PREESCOLAR,URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,81.0,81.0,No aporta información,2 - MEDIA,3.4087942695689746,-76.56986254032563,\N,2026-08-29T08:58:25Z
376001003526,2026-08-29,376001003526,COLEGIO CATOLICO ROSALBA SANTANDER,COLEGIO CATOLICO ROSALBA SANTANDER,S,NO OFICIAL,COLCATOLICO@YAHOO.COM,KR 49 9 B 42,5520795 - 3155497690,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,219.0,219.0,No aporta información,2 - MEDIA,3.4120976900447477,-76.5395784303645,\N,2026-08-29T08:58:25Z
376001003551,2026-08-29,376001003551,COLEGIO LA PIEDAD,COLEGIO LA PIEDAD,S,NO OFICIAL,COLEGIOLAPIEDAD22@GMAIL.COM,IND CL 55B 47 79,3148636454 - 3481263,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,159.0,159.0,No aporta información,2 - MEDIA,3.4769444437661945,-76.50222222193803,\N,2026-08-29T08:58:25Z
376001003577,2026-08-29,376001003577,COLEGIO SANTA MARIANA DE JESÚS,SANTA MARIANA DE JESÚS,S,NO OFICIAL,COLMARIANITASCALI@HOTMAIL.COM,KR 27 4 08,3166005668 - (602)5563151,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,322.0,322.0,No aporta información,2 - MEDIA,3.4345370930012167,-76.54266980903994,\N,2026-08-29T08:58:25Z
376001005596,2026-08-29,376001005596,COLEGIO NUESTRA SEÑORA DE LA ANUNCIACION,COLEGIO NUESTRA SEÑORA DE LA ANUNCIACION,S,NO OFICIAL,CONSAC@UNIWEB.NET.CO,CL 56 13 55,3145791394 - 6024380547,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,537.0,537.0,No aporta información,2 - MEDIA,3.444703670064526,-76.49627386019759,\N,2026-08-29T08:58:25Z
376001005626,2026-08-29,376001005626,COLEGIO COOPERATIVO COOMEVA,COLEGIO COOPERATIVO COOMEVA,S,NO OFICIAL,SECREACADEM@COLEGIOCOOMEVA.EDU.CO,IND AV CAÑASGORDAS CON AV EL BANCO,3103747411 - 6025551088,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,463.0,463.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:25Z
376001005758,2026-08-29,376001005758,INSTITUTO TECNICO HERMANO MIGUEL,INSTITUTO TECNICO HERMANO MIGUEL,S,NO OFICIAL,COLEGIOHERMANOMIGUEL@HOTMAIL.COM,KR 23 3 A 102,5146105 315 6957576,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,59.0,59.0,No aporta información,2 - MEDIA,3.4386203496014343,-76.53823144971507,\N,2026-08-29T08:58:25Z
376001005910,2026-08-29,376001005910,COLEGIO DE LA SANTÍSIMA TRINIDAD,COLEGIO DE LA SANTÍSIMA TRINIDAD,S,NO OFICIAL,COLSANTRIN@TELESAT.COM.CO,KR 18 15 41,3102058085,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,187.0,187.0,No aporta información,2 - MEDIA,3.4392528604195385,-76.53603208015046,\N,2026-08-29T08:58:25Z
376001005928,2026-08-29,376001005928,COLEGIO SAN FERNANDO REY,COLEGIO SAN FERNANDO REY,S,NO OFICIAL,CARBORRE@HOTMAIL.COM,KR 25 5 80,3156997852,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,61.0,61.0,No aporta información,2 - MEDIA,3.435004800000968,-76.53965802020035,\N,2026-08-29T08:58:25Z
376001005936,2026-08-29,376001005936,JUAN JACOBO ROUSSEAU,JUAN JACOBO ROUSSEAU,S,NO OFICIAL,JUANJACOBOCALI@HOTMAIL.COM,KR 45 43 12,3162336288 - (602)5218736,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,101.0,101.0,No aporta información,2 - MEDIA,3.4055039999363252,-76.51354299955766,\N,2026-08-29T08:58:25Z
376001005944,2026-08-29,376001005944,COLEGIO INTERNADO SAN CARLOS,COLEGIO INTERNADO SAN CARLOS,S,NO OFICIAL,COBERO@EDUNET.EDU.CO,IND CL 30 12 70,3113010797,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,116.0,116.0,No aporta información,2 - MEDIA,3.4467389996945474,-76.5137910001531,\N,2026-08-29T08:58:25Z
376001006231,2026-08-29,376001006231,COLEGIO PANAMERICANO,COLEGIO PANAMERICANO,S,NO OFICIAL,COLPANA70@HOTMAIL.COM,IND CL 72U NO. 26H3-15,3232225270,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,403.0,394.0,No aporta información,2 - MEDIA,3.4305930001971503,-76.4855749997239,\N,2026-08-29T08:58:25Z
376001006509,2026-08-29,376001006509,CORPORACIÓN EDUCATIVA POPULAR LICEO DE LA AMISTAD,CORPORACIÓN EDUCATIVA POPULAR LICEO DE LA AMISTAD - SEDE PRINCIPAL,S,NO OFICIAL,CEP.CORPORACIONEDUCATIVAPOPULAR@GMAIL.COM,AV 4 OESTE 15 95,3113828418 - 3156319225,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,796.0,796.0,No aporta información,2 - MEDIA,3.4509516998489556,-76.55749663036511,\N,2026-08-29T08:58:25Z
376001006983,2026-08-29,376001006983,COLEGIO NUESTRA SEÑORA DEL ROSARIO,COLEGIO NUESTRA SEÑORA DEL ROSARIO,S,NO OFICIAL,CORODOCALI@COLROSARIO.CALI.EDU,KR 125 22 17,6025551137 - 3117038149,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,219.0,219.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:26Z
376001007009,2026-08-29,376001007009,COLEGIO LA PRESENTACION EL PARAISO,COLEGIO LA PRESENTACION EL PARAISO,S,NO OFICIAL,COLPRENSAPAR@TELESAT.COM.CO,KR 28 B 33 E 29,3133105266,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,304.0,304.0,No aporta información,2 - MEDIA,3.4311382821849423,-76.50619891458048,\N,2026-08-29T08:58:26Z
376001007301,2026-08-29,376001007301,INSTITUTO SINTRAEMCALI,INSTITUTO SINTRAEMCALI - SEDE PRINCIPAL,S,NO OFICIAL,\N,CL 18 6 54,3147943487- 3163455613 - 6028835368,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,7.0,0.0,No aporta información,2 - MEDIA,3.4526739996529914,-76.52666400010834,\N,2026-08-29T08:58:25Z
376001007513,2026-08-29,376001007513,CORPORACION EDUCATIVA ADVENTISTA C.E.A,CORPORACION EDUCATIVA ADVENTISTA C.E.A,S,NO OFICIAL,ALFONSO.LOPEZ@CEA.EDU.CO,CL 72 7 T BIS 05,3183228852,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,199.0,199.0,No aporta información,2 - MEDIA,3.4528199996440905,-76.48428699976111,\N,2026-08-29T08:58:25Z
376001007670,2026-08-29,376001007670,COLEGIO LEON DE GREIFF,COLEGIO LEON DE GREIFF,S,NO OFICIAL,AIDINANA@HOTMAIL.COM,IND CL 51 12A 30 Y KR 12A 50 35,3128332092 - 3117519385,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,1312.0,1312.0,No aporta información,2 - MEDIA,3.447300000387824,-76.50010399988797,\N,2026-08-29T08:58:25Z
376001007751,2026-08-29,376001007751,COLEGIO HERNANDO CAICEDO,COLEGIO HERNANDO CAICEDO,S,NO OFICIAL,COLHERCA@HOTMAIL.COM,KR 46 42 25,3156561604 - 3047770,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,17.0,17.0,No aporta información,2 - MEDIA,3.4071032304382216,-76.5160726598893,\N,2026-08-29T08:58:25Z
376001007769,2026-08-29,376001007769,JARDÍN INFANTIL Y ESCUELA MATERNAL EL PATICO,JARDÍN INFANTIL Y ESCUELA MATERNAL EL PATICO,S,NO OFICIAL,JBORRERO@VALLEDELCAUCA.GOV.CO,CL 37 3 107,3054584734,PREESCOLAR,URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,9.0,9.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:25Z
376001007840,2026-08-29,376001007840,COLEGIO MICROEMPRESARIAL JOSÉ PARDO LÓPEZ,COLEGIO MICROEMPRESARIAL JOSÉ PARDO LÓPEZ - SEDE PRINCIPAL,S,NO OFICIAL,COLJOSEPARDOLOPEZ@GMAIL.COM,IND AV 7 C  OESTE 20-54,3011441547,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,11.0,11.0,No aporta información,2 - MEDIA,3.4546113029853793,-76.56205344064499,\N,2026-08-29T08:58:25Z
376001008447,2026-08-29,376001008447,JARDIN INFANTIL CAROLINA,JARDIN INFANTIL CAROLINA - SEDE PRINCIPAL,S,NO OFICIAL,INFO@JARDINCAROLINA.EDU.CO,IND CL 23 122 305,3015464419 - 6025551142,PREESCOLAR,URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,37.0,37.0,No aporta información,2 - MEDIA,3.3365560002415604,-76.52633600004528,\N,2026-08-29T08:58:25Z
376001008498,2026-08-29,376001008498,COLEGIO REYES CATOLICOS,COLEGIO REYES CATOLICOS,S,NO OFICIAL,COLEGIOREYESCATOLICOSCALI@HOTMAIL.COM,CL 13 D 70 72,3176546371 - 6023087657,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,748.0,748.0,No aporta información,2 - MEDIA,3.3929057695904614,-76.53468452996917,\N,2026-08-29T08:58:25Z
376001008501,2026-08-29,376001008501,COLEGIO  NUEVO SALOMIA,COLEGIO TECNICO NUEVO SALOMIA,S,NO OFICIAL,COLEGIONUEVOSALOMIA@HOTMAIL.COM,CALLE 52 A # 4 E 16,4474830,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,124.0,124.0,No aporta información,2 - MEDIA,3.4632569304244547,-76.5002408878659,\N,2026-08-29T08:58:25Z
376001008544,2026-08-29,376001008544,COLEGIO LOS ANDES,COLEGIO LOS ANDES,S,NO OFICIAL,SECRETARIAACADEMICACLA@GMAIL.COM,KR 70 12 55,3185572798,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,890.0,890.0,No aporta información,2 - MEDIA,3.3942557041387627,-76.53899446614099,\N,2026-08-29T08:58:25Z
